"id","created_time","message","story"
"1849","2013-12-04T06:49:03+0000","The mechanic asked if I wanted my tires rotated and I was like, ""No thanks, I'm pretty sure they do that all by themselves while I'm driving""",""
"1850","2010-03-22T03:59:09+0000","If aliens ever attack, I hope they do it in rows of 8, going right and left directly above me. I’m very skilled at shooting aliens this way.",""
"1851","2013-10-09T18:31:43+0000","As clever as they are, you'd think the Scooby-Doo gang could better identify cheap rubber masks.",""
"1852","2016-08-16T18:56:19+0000","If it weren't for physics and law enforcement, I'd be unstoppable.",""
"1853","2010-01-02T00:28:18+0000","I’m going to the gym now. Not bragging. Just want you to know where to send the ambulance.",""
"1854","2013-04-16T08:27:05+0000","My parents told me I should play in the street often, a street called I-95.....",""
"1855","2014-10-12T14:17:30+0000","Kim Kardashian's marriage to Kris Humphries was even shorter than the line of Trick-or-Treaters at Casey Anthony's house!",""
"1856","2014-11-10T17:39:32+0000","Hey verification code, I have no idea what the hell that says but I swear I'm human.",""
"1857","2012-03-23T06:32:02+0000","I wonder if birds look at planes and think ""man, I've really got to hit the gym""",""
"1858","2012-10-16T22:49:46+0000","The worst fate I can wish upon my enemies is that they get a sudden bout of diarrhea while on stilts.",""
"1859","2013-12-04T09:52:15+0000","After announcing our weight at birth, parents shouldn’t stop. If they announced it at every birthday, we’d all be a lot skinnier.",""
"1860","2013-04-15T18:34:05+0000","You know, they got a luggage store in the airport? A place to buy a piece of luggage? How late do you have to be for a flight where you’re like, ‘Screw it – just grab a pile of stuff. We’ll get a bag at the airport’.",""
"1861","2012-12-27T20:42:09+0000","Dear clever comeback, could you come BEFORE the argument is over.",""
"1862","2011-03-10T11:06:34+0000","I don't have a Fitbit. But I have a couple of fat bits.",""
"1863","2015-12-21T05:13:04+0000","In sign language, arthritis is a speech impediment.",""
"1864","2015-06-01T19:29:33+0000","I'm convinced that every time a sock goes missing from the dryer, it comes back as an extra tupperware lid.",""
"1865","2015-06-06T07:57:25+0000","Adults never get excited anymore about how big I got since they last saw me :(",""
"1866","2016-09-03T19:02:56+0000","Yes, my attitude could stand some improvement but my insurance does not cover those meds.",""
"1867","2016-12-25T23:37:40+0000","I either just saw a girl with a mustache, or a guy who looked like a girl....with a mustache.",""
"1868","2010-11-07T15:48:55+0000","Researchers claim that the Internet is making us dumber and more impatient. I don’t get it. Moving on.",""
"1869","2012-09-14T15:38:14+0000","I want ""Wake me if anything cool happens"" on my tombstone.",""
"1870","2013-07-26T03:47:23+0000","I am trying to give Kim & Kanye their privacy. I just wish they would accept it.",""
"1871","2015-08-08T18:06:31+0000","I don't have any ""driving the speed limit"" music.",""
"1872","2014-07-05T15:26:00+0000","Your call is very important to us. Please enjoy this 40 minute flute solo",""
"1873","2015-08-09T03:03:13+0000","Goldilocks was a hipster: Hardly liked anything, and she tried to eat porridge before it was cool.",""
"1874","2016-07-01T09:52:29+0000","Vegetarian is an old Native American word for bad hunter.",""
"1875","2014-03-11T18:04:57+0000","A pessimist is merely someone who recognizes that every silver lining is attached to a cloud.",""
"1876","2011-05-24T14:36:22+0000","Popsicle sticks: $1. caramel: $3. onion: $4. watching your friends bite into a caramel onion thinking its an apple: priceless.",""
"1877","2014-12-14T08:09:36+0000","Every time I hear Van Halen's ""Hot For Teacher,"" I can't help but hope he wasn't home schooled.",""
"1878","2016-04-05T21:51:50+0000","When describing any part of your wife's body, the word 'freakishly' is never, ever appropriate. Apparently.",""
"1879","2015-05-01T07:32:16+0000","Twitter: Where we all write our wrongs.",""
"1880","2010-08-01T14:10:41+0000","When people tell me ""You're going to regret that in the morning"", I sleep in until noon. I'm a problem solver.",""
"1881","2013-08-24T05:13:54+0000","Right now, one of our future presidents is watching Jersey Shore in a mustard-stained Justin Bieber t-shirt. We did this to ourselves.",""
"1882","2016-03-05T03:07:23+0000","I think there may be blood in my alcohol system. No seriously, I'm going to have to shut the brewery down. This is a very serious health hazard.",""
"1883","2010-02-18T02:43:27+0000","Do the Chinese realize that when they visit America, they buy souvenirs made in their own country?",""
"1884","2012-07-12T15:04:06+0000","Rick Astley HATES lent.",""
"1885","2014-04-04T11:09:24+0000","If you lose your shoe at the end of the night, you’re not Cinderella. You’re probably just drunk.",""
"1886","2012-08-01T14:17:31+0000","Roses are red, violets are blue. Sugar is sweet, and so are you. But the roses are wilting, the violets are dead. The sugar bowls empty and so is your head.",""
"1887","2014-01-02T09:26:39+0000","They should have cell phone chargers in waiting rooms instead of magazines.",""
"1888","2012-04-11T09:17:24+0000","""You the bomb"" ""No you the bomb"" Kind gesture in America, Argument in the Middle East.",""
"1889","2013-12-25T14:29:07+0000","Jingle all the way. Nobody likes a half-assed jingler.",""
"1890","2011-11-13T09:32:58+0000","If I had access to time travel, I'd use it to go back and cash in on some of those naps I was always refusing as a kid.",""
"1891","2013-03-16T23:57:14+0000","Scott Baio is not a part of the Presidential transition team. I’m really disappointed that Charles is not in Charge of anything.",""
"1892","2015-03-12T16:24:51+0000","Having one child makes you a parent. Having two makes you a referee.",""
"1893","2015-09-05T19:43:57+0000","Curiosity saw its shadow. Six more weeks of martian winter.",""
"1894","2012-10-08T17:33:26+0000","If I'm going to obey ""Love thy neighbor,"" I need to move.",""
"1895","2011-01-17T18:30:41+0000","A handshake means something completely different to a cannibal.",""
"1896","2010-07-04T14:44:48+0000","Dr. House should go ahead and just go with his third guess",""
"1897","2015-04-21T15:29:36+0000","You can't fight Destiny. Because if you try to fight Destiny, then you have to fight the bouncers and the rest of the strippers too...",""
"1898","2012-06-20T17:25:12+0000","Normally, having a pillow fight used to be fun, until ""Memory Foam"" made an appearance.",""
"1899","2012-12-12T06:00:57+0000","WTF is it with signs on cars that say ""FOR SALE BY OWNER""? You mean to say I could've sold my neighbor's piece of crap parked out front?",""
"1900","2016-05-21T11:39:35+0000","Going to McDonalds for salad is like going to a prostitute for a hug.",""
"1901","2013-09-25T18:21:17+0000","Forget Klondike, you should see what I'd do for an open bar.",""
"1902","2016-02-08T02:04:28+0000","If everything tastes like us, why do we have to die? –Chickens",""
"1903","2012-11-05T01:33:24+0000","Aaron Hernandez. This guy's going in as a tight end and coming out a wide receiver.",""
"1904","2010-10-24T19:23:17+0000","I want to wear glasses just so I can take them off and rub my eyes with my palms in exasperation when someone says something stupid.",""
"1905","2011-03-17T20:44:14+0000","I don't know if getting everything I want would make me happy, but the opposite is not working at all!",""
"1906","2015-11-04T15:06:52+0000","Thanks for shopping! Would you like to donate $1 to cancer research or are you a giant monster?",""
"1907","2015-07-11T14:55:36+0000","Parenting tip: if you beat one child with the other child you can tell people they were just fighting.... You're welcome.",""
"1908","2015-06-10T23:08:16+0000","I was at the pool today and tried to sneak a quick pee in the deep end. The lifeguard must have seen me. He blew his whistle so loud that I almost fell in.",""
"1909","2013-11-26T23:43:01+0000","My mother always told me as a child that I should always treat other people how I would like to be treated. Now as an adult I’m facing sexual harassment charges. Gee, Thanks mom!",""
"1910","2015-05-01T22:59:30+0000","Never raise your hand to your children. It leaves your midsection unprotected.",""
"1911","2012-10-26T04:35:24+0000","I'm fine with the Heritage for the Blind asking for donations, but I really have to question why they would ask people to donate cars to them.",""
"1912","2010-05-20T02:25:34+0000","I'd be a vegetarian if bacon grew on trees.",""
"1913","2011-06-18T07:14:33+0000","˙ʎɐqǝ uo pɹɐoqʎǝʞ pǝsn ɐ ʎnq ı ǝɯıʇ ʇsɐן ǝɥʇ s,ʇɐɥʇ ןןǝʍ",""
"1914","2016-01-24T23:24:05+0000","Why does tasty mean that a thing tastes good and smelly mean that a thing smells bad?",""
"1915","2016-10-25T20:06:53+0000","Sociologists say that social media is creating the laziest generation. I expressed my opinion in great detail by hitting the ""Like"" button.",""
"1916","2015-04-01T15:10:57+0000","To all those that received a book from me as a Christmas present... they are due back at the library today.",""
"1917","2014-10-08T04:39:37+0000","My wife calls our waterbed the dead sea.",""
"1918","2012-03-12T20:11:07+0000","Am I supposed to bring condoms to a speed dating event? How fast do these things actually go?",""
"1919","2016-10-18T08:17:33+0000","The only reason I have sunglasses is so that I can put them on after I say something awesome.",""
"1920","2011-10-05T06:22:23+0000","I feel bad for people that have to work today. It's like you have 2 Mondays this week...",""
"1921","2016-12-24T01:59:13+0000","If you robbed a kissing booth you'd make out like a bandit",""
"1922","2013-07-20T20:05:09+0000","How do they even grow a boneless chicken?",""
"1923","2010-02-25T12:12:58+0000","If you like to have sex while listening to music, always choose a live album. That way you'll get an applause every 3 to 4 minutes.",""
"1924","2013-11-05T05:37:29+0000","˙ʎɐqǝ uo pɹɐoqʎǝʞ pǝsn ɐ ʎnq ı ǝɯıʇ ʇsɐן ǝɥʇ s,ʇɐɥʇ ןןǝʍ",""
"1925","2016-11-04T11:30:51+0000","The tooth fairy teaches children that they can sell body parts for money",""
"1926","2016-07-22T03:39:21+0000","Need to kill a few hours? Give someone with OCD a bowl of Alphabet Soup.",""
"1927","2013-03-04T16:03:52+0000","Not to brag but my new mistress is a lingerie model. Ok, fine, mannequin. But she doesn't talk much and I like that.",""
"1928","2013-05-01T18:31:06+0000","The final Twilight movie and Lincoln both opened the same weekend. One is about a shameful, dark chapter in our history we hope never will be repeated. The other is about a president.",""
"1929","2012-01-15T15:08:06+0000","Monkeys made it to space before we did without even trying.",""
